"VARIANT_AR_ID"|"VARIANT_NO"|"ATTRIBUTE_VALUE_TX"|"ATTRIBUTE_UOM_CD"|"STRUCTUREGROUPNAME"|"MFR_PART_NO"|"DATASHEET_URL"
4665494|"101005399"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1472M63Y5UG63V0"|http://www.vishay.com/docs/28537/vy1series.pdf
3788915|"101012430"|"250|300"|"Vac|Vac"|"Capacitor Misc"|"FN7511-32-M4"|http://www.schaffner.com/de/produkte/datasheet-high-res/product/fn-751x-ac-feedthrough-capacitor.html
3243236|"101032799"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2471K29Y5SS6UL7A"|http://www.vishay.com/docs/28535/vy2series.pdf
2506021|"101032796"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2472M49Y5US6TL7"|http://www.vishay.com/docs/28535/vy2series.pdf
3099754|"101032798"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2471K29Y5SS6UL0"|http://www.vishay.com/docs/28535/vy2series.pdf
3044576|"101039138"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKP222MCPYH0KR"|http://www.vishay.com/docs/22206/wkp.pdf
3171972|"101090852"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2332M41Y5US65V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2234061|"101099940"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C967U472MYWDBA7317"|http://www.kemet.com/kemet/web/homepage/kechome.nsf/vapubfiles/KEM_C1064_X1_400%20VAC_Y2_250%20VAC.pdf/$file/KEM_C1064_X1_400%20VAC_Y2_250%20VAC.pdf
2310273|"101117732"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C967U682MZVDCAWL35"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C967U682MZVDCAWL35.pdf?pn=C967U682MZVDCAWL35
2809581|"101117734"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C901U471KZYDCAWL35"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C901U471KZYDCAWL35.pdf?pn=C901U471KZYDCAWL35
2391052|"101130094"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C901U222MYVDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C901U222MYVDBA7317.pdf?pn=C901U222MYVDBA7317
1946493|"101136602"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C901U102MUVDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C901U102MUVDBA7317.pdf?pn=C901U102MUVDBA7317
1996505|"101136603"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C911U471KUYDAA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C911U471KUYDAA7317.pdf?pn=C911U471KUYDAA7317
4024929|"101138831"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C901U151KUYDAA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C901U151KUYDAA7317.pdf?pn=C901U151KUYDAA7317
13125783|"101139470"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1102M35Y5UG63V0"|http://www.vishay.com/docs/28537/vy1series.pdf
3594143|"101140087"|"440|480"|"Vac|Vac"|"Capacitor Film"|"B25667C4277A375"|http://www.epcos.com/inf/20/50/ds/B25667C4277A375.pdf
2253291|"101140014"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C961U682MZVDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C961U682MZVDBA7317.pdf?pn=C961U682MZVDBA7317
5149512|"101149369"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C907U222MZVDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C907U222MZVDBA7317.pdf?pn=C907U222MZVDBA7317
4136814|"101149436"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C907U102MZVDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C907U102MZVDBA7317.pdf?pn=C907U102MZVDBA7317
3871506|"101149641"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C941U472MZVDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C941U472MZVDBA7317.pdf?pn=C941U472MZVDBA7317
3514700|"101151931"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C981U103MZVDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C981U103MZVDBA7317.pdf?pn=C981U103MZVDBA7317
4649554|"101174994"|"560|275"|"Vac|Vac"|"Capacitor Film"|"R46KR42205001K"|http://www.kemet.com/Lists/ProductCatalog/Attachments/495/KEM_F3093_R46_X2_275_110C.pdf
2744578|"101180326"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKP472MCPDRYKR"|http://www.vishay.com/docs/22206/wkp.pdf
1825500|"101181036"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C927U222MYWDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C0805C106K3PACTU.pdf?pn=C927U222MYWDBA7317
2221354|"101181037"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C967U472MZWDBA7317"|http://www.kemet.com/Lists/ProductCatalog/Attachments/371/KEM_C1065_X1_440%20VAC_Y2_300%20VAC.pdf
3259927|"101184821"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C907U102MZWDBA7317"|http://capacitoredge.kemet.com/capedge2/DataSheet/Datasheet-C907U102MZWDBA7317.pdf?pn=C907U102MZWDBA7317
5096348|"101185976"|"415|440"|"Vac|Vac"|"Capacitor Film"|"B25667C4467A375"|http://www.epcos.com/inf/20/50/ds/B25667C4467A375.pdf
3100707|"101180318"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2103M63Y5UG63V0"|http://www.vishay.com/docs/28535/vy2series.pdf
2496563|"101184174"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1222M47Y5UG6UL0"|http://www.vishay.com/docs/28537/vy1series.pdf
3606984|"101187511"|"250|300"|"Vac|Vac"|"Capacitor Misc"|"FN 7514-32-M4"|http://www.schaffner.com/de/produkte/datasheet-high-res/product/fn-751x-ac-feedthrough-capacitor.html
12963194|"101196147"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2472M49Y5UG6UV7"|http://www.vishay.com/docs/28535/vy2series.pdf
4303765|"21904398"|"250|300"|"Vac|Vac"|"Capacitor Misc"|"FN 7512-63/M6"|http://www.schaffner.com/components/en/_pdf/DS_FN751x_20110616_web23.pdf
1800243|"21904396"|"250|300"|"Vac|Vac"|"Capacitor Misc"|"FN 7513-16/M4"|http://www.schaffner.com/components/en/_pdf/DS_FN751x_20110616_web23.pdf
2500319|"16847357"|"250|300"|"Vac|Vac"|"Capacitor Misc"|"FN 7510-32/M4"|http://www.schaffner.com/components/en/_pdf/DS_FN751x_20110616_web23.pdf
1820346|"23865723"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"K3Y222MQ35DAAAA"|
2914481|"23865725"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"K3Y102MQ31DAAAA"|
4160774|"23865726"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"K3Y332MQ43DAAAA"|
4071556|"23865727"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"K3Y103MQ71DAAAA"|
4024034|"24643759"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKP472MCPEJ0K"|http://www.vishay.com/docs/22206/22206.pdf
3929157|"24644448"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKP102MCPEJ0K"|http://www.vishay.com/docs/22206/22206.pdf
3759169|"24644449"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKO470MCPCF0K"|http://www.vishay.com/docs/22204/wko.pdf
3416182|"24644451"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMBF0K"|http://www.vishay.com/docs/22202/wyo.pdf
3047626|"24642891"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO332MCMCF0K"|http://www.vishay.com/docs/22202/wyo.pdf
2699396|"24642989"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKO472MCPEJ0K"|http://www.vishay.com/docs/22204/wko.pdf
2131482|"24643769"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKP222MCPEJ0K"|http://www.vishay.com/docs/22206/22206.pdf
3561113|"24644370"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKO151KCPCF0K"|http://www.vishay.com/docs/22204/wko.pdf
4902774|"24644438"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKO681MCPCRAK"|http://www.vishay.com/docs/22204/wko.pdf
4430815|"26111669"|"400|125"|"Vac|Vac"|"Connector Headers and PCB Receptacles"|"152210-0100-GB"|http://www.vishay.com/docs/23106/125l.pdf
3245445|"26111693"|"400|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"440LS10-R"|http://www.vishay.com/docs/23102/440l.pdf
4084454|"26112196"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2472M49Y5US6TV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4401480|"26112226"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1102M35Y5UQ63V0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
4511898|"26112321"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1471M31Y5UQ63V0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
4996006|"26111958"|"400|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"440LD33-R"|http://www.vishay.com/docs/23102/440l.pdf
2774795|"26112075"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKO472MCPERUKR"|http://www.vishay.com/docs/22204/wko.pdf
4467876|"26112097"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1222M47Y5UQ63V0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
3344575|"26112352"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WKO472MCPCF0KR"|http://www.vishay.com/docs/22204/wko.pdf
2677583|"26369896"|"400|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"30LVD22"|
2364964|"26369978"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"S222M43Z5US63K7R"|http://www.vishay.com/docs/28518/safetydn.pdf
3801802|"28863505"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2470K29U2JS6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3624772|"28863506"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2392M43Y5US6TV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2162029|"28863514"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2332M41Y5US6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3480845|"28863635"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2222M35Y5US6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4928356|"28863638"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2150K29U2JS6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2715908|"28863639"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1471M31Y5UQ6UV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
1832765|"28863644"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"S151K33Y5PS6TK7R"|http://www.vishay.com/docs/28518/safetydn.pdf
4336284|"28863662"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"S331K33Y5PS6TK7R"|http://www.vishay.com/docs/28518/safetydn.pdf
2219962|"28863754"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2102M29Y5US63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4900179|"28863302"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2100K29U2JS63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2641824|"28863303"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2100K29U2JS6TV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
1947616|"28863387"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2101K29Y5SS6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
1772498|"28863388"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2331K29Y5SS63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3059174|"28863501"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2472M49Y5US6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4302414|"28863502"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2100K29U2JS63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4212380|"28863503"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2101K29Y5SS6TV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3969533|"28863504"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2332M41Y5US63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3454266|"28863507"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2392M43Y5US6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4448802|"28863508"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2220K29U2JS6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4973155|"28863509"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2331K29Y5SS6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4917322|"28863510"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2152M31Y5US6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2685567|"28863511"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2471K29Y5SS6TV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2492700|"28863512"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2222M35Y5US63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2502288|"28863560"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"S221K33Y5PS6TK7R"|http://www.vishay.com/docs/28518/safetydn.pdf
4330716|"28863630"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2151K29Y5SS63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4239001|"28863631"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1150K31U2JQ6TV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
3997253|"28863632"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2101K29Y5SS6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3655387|"28863634"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1102M35Y5UQ6UV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
4475007|"28863636"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2331K29Y5SS6UV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4983090|"28863637"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2471K29Y5SS6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2520993|"28863640"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2681M29Y5US6TV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2357958|"28863641"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1470K31Y5SQ6UV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
2190992|"28863642"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2221K29Y5SS6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2036743|"28863755"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2101K29Y5SS63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4270090|"28863759"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2221K29Y5SS63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4025840|"28863760"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2392M43Y5US63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4500552|"28863764"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2150K29U2JS63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4993082|"28863765"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2220K29U2JS63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4938229|"28863766"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2680K29Y5SS6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4030162|"28863776"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2102M29Y5US6UV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3866905|"28863777"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2102M29Y5US63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2756377|"28863831"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"S102M33Z5US6TK7R"|http://www.vishay.com/docs/28518/safetydn.pdf
3149717|"28863885"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2471K29Y5SS63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
5070604|"28863886"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2152M31Y5US63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3718085|"28863890"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1470K31Y5SQ6TV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
3539056|"28863891"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2150K29U2JS6TV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4525400|"28863892"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2392M43Y5US63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
1898049|"28863916"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2152M31Y5US63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4062666|"28863920"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2151K29Y5SS6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3549158|"28863923"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2681M29Y5US6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3916762|"28864001"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2220K29U2JS6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3742451|"28864002"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2330K29U2JS6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3565295|"28864003"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2101K29Y5SS6UV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
5012156|"28864005"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2330K29U2JS6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4957987|"28864006"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2681M29Y5US6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2794680|"28864007"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1152M41Y5UQ63V0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
2437908|"28864009"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2472M49Y5US6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2275925|"28864010"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2102M29Y5US6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
5085174|"28864014"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2332M41Y5US6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3567621|"28864019"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2330K29U2JS6TV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
5017746|"28864085"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2151K29Y5SS63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2291829|"28864090"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2222M35Y5US6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3195022|"28864093"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1152M41Y5UQ6UV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
2643199|"28864184"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2332M41Y5US6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
1960919|"28864188"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2681M29Y5US63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
5106420|"28864190"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2150K29U2JS6UV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3248204|"28864269"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2681M29Y5US63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4137464|"28864272"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1151K31Y5SQ63V0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
5066112|"28864303"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2152M31Y5US6TV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3813290|"28864306"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2150K29U2JS63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3635265|"28864307"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1221K31Y5SQ6TV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
4981859|"28864310"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2471K29Y5SS6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2671690|"28864312"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2100K29U2JS6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3838258|"28864402"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2680K29Y5SS6TV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4472575|"28864405"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2392M43Y5US6UV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4989703|"28864406"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2680K29Y5SS63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4997866|"28864502"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2103M63Y5US63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3258105|"28864509"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2392M43Y5US63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4467000|"28864609"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1330K31Y5SQ6UV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
4732585|"28864613"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1220K31U2JQ6TV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
4675037|"28864614"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2152M31Y5US63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
1797306|"28864616"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2470K29U2JS63V0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2945311|"28864618"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2470K29U2JS6TV5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
4083209|"28864708"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1681M31Y5UQ6UV0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
1822023|"28864712"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2331K29Y5SS63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2802241|"28864715"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2470K29U2JS6TV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2630332|"28864716"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2151K29Y5SS6UV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3654921|"28864718"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2100K29U2JS63V5"|http://www.vishay.com/docs/28535/emirfiy2.pdf
2058805|"28864759"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2331K29Y5SS6TV7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3140108|"28864761"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2471K29Y5SS6TV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
1859116|"28863756"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2102M29Y5US6UV0"|http://www.vishay.com/docs/28535/emirfiy2.pdf
3118831|"28863757"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2681M29Y5US63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
5054381|"28863758"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY1220K31U2JQ63V0"|http://www.vishay.com/docs/28537/emirfiy1.pdf
3863121|"28863761"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"VY2102M29Y5US63V7"|http://www.vishay.com/docs/28535/emirfiy2.pdf
